record_id,product_name,brand_name,brand_confidence,product_type,vendor,price_usd,commission_type,commission_pct,commission_flat_usd,net_earnings_per_sale_usd,cart_conversion_pct,cancellation_rate_pct,promotion_status,promotable_now,product_age_days,online_since_iso,derived_niche,risk_flags,source_page,parse_flags
418,Forex Block Trader Strategy For MetaTrader 4 Platform,Forex Block Trader Strategy For MetaTrader 4 Platform,LOW,Software,forexobroker,43.29,percent,60.0,UNKNOWN,25.97,UNKNOWN,UNKNOWN,Promote now,YES,293.0,2025-11-04,forex-crypto-trading,FINANCIAL,5,
419,Forex 4D Trader Strategy For MetaTrader 4 Platform,Forex 4D Trader Strategy For MetaTrader 4 Platform,LOW,Software,forexobroker,43.29,percent,60.0,UNKNOWN,25.97,UNKNOWN,UNKNOWN,Promote now,YES,293.0,2025-11-04,forex-crypto-trading,FINANCIAL,5,
420,Earn 80% Slow Fitness Revolution: Build Strength naturally,Earn 80% Slow Fitness Revolution: Build Strength naturally,LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,149.0,2026-03-28,fitness,MAKE_MONEY,5,
421,Self-guided scavenger hunt Bamberg | Hint-Caching,Self-guided scavenger hunt Bamberg,HIGH,Member area and video courses,hintcaching,33.93,percent,20.0,UNKNOWN,11.47,UNKNOWN,UNKNOWN,Promote now,YES,908.0,2024-02-28,education-courses,NONE,5,
422,600+ Fall Halloween Content Bundle- Your MUST HAVE,600+ Fall Halloween Content Bundle- Your MUST HAVE,LOW,Downloads,moneywithangie,9.83,percent,50.0,UNKNOWN,4.91,UNKNOWN,UNKNOWN,Promote now,YES,342.0,2025-09-16,other,NONE,5,
423,Self-guided scavenger hunt Augsburg | Hint-Caching,Self-guided scavenger hunt Augsburg,HIGH,Member area and video courses,hintcaching,33.93,percent,20.0,UNKNOWN,11.47,UNKNOWN,UNKNOWN,Promote now,YES,808.0,2024-06-07,education-courses,NONE,5,
424,Self-guided scavenger hunt Ingolstadt | Hint-Caching,Self-guided scavenger hunt Ingolstadt,HIGH,Member area and video courses,hintcaching,33.93,percent,20.0,UNKNOWN,11.47,UNKNOWN,UNKNOWN,Promote now,YES,1490.0,2022-07-26,education-courses,NONE,5,
425,Self-guided scavenger hunt Munich | Hint-Caching,Self-guided scavenger hunt Munich,HIGH,Member area and video courses,hintcaching,33.93,percent,20.0,UNKNOWN,11.47,UNKNOWN,UNKNOWN,Promote now,YES,1252.0,2023-03-21,education-courses,NONE,5,
426,Spiritual Revelations for an Enlightened Life,Spiritual Revelations for an Enlightened Life,MEDIUM,E-books,IuriPeroni,29.13,percent,50.0,UNKNOWN,14.57,UNKNOWN,UNKNOWN,Promote now,YES,562.0,2025-02-08,spirituality-manifest,MIRACLE_CLAIM,5,
427,Pinterest Strategy for Entrepreneurs - Brand new,Pinterest Strategy for Entrepreneurs,HIGH,E-books,Soph07,31.59,percent,50.0,UNKNOWN,15.79,UNKNOWN,UNKNOWN,Promote now,YES,411.0,2025-07-09,other,NONE,5,
428,Etsy Starter Kit | Digital Bundle for Beginners | Etsy Boost,Etsy Starter Kit,HIGH,Downloads,moneywithangie,31.59,percent,50.0,UNKNOWN,15.79,UNKNOWN,UNKNOWN,Promote now,YES,323.0,2025-10-05,other,NONE,5,
429,Smooth & Juicy - recipes to look great and feel amazing,Smooth & Juicy,HIGH,Downloads,Rohtopia,17.43,percent,50.0,UNKNOWN,8.72,UNKNOWN,UNKNOWN,Promote now,YES,4213.0,2015-02-10,other,NONE,5,
430,Video - Compilation | Starting 6-Figure Business,Video,HIGH,Downloads,ykarabacak,8.32,percent,67.0,UNKNOWN,8.73,UNKNOWN,UNKNOWN,Promote now,YES,1019.0,2023-11-09,other,NONE,5,
431,Hormone Health Meal Plan eBook,Hormone Health Meal Plan eBook,HIGH,E-books,+,12.86,percent,10.0,UNKNOWN,1.29,UNKNOWN,UNKNOWN,Promote now,YES,824.0,2024-05-22,health-supplement,SUPPLEMENT,5,
432,OnlineTV 20 – Watch TV on Your PC and Android Device,Watch TV on Your PC and Android Device,LOW,Software,engelmann-software,29.48,percent,50.0,UNKNOWN,14.74,UNKNOWN,UNKNOWN,Promote now,YES,535.0,2025-03-07,ai-software,NONE,5,
433,“$12.57 Business Kit That Sells Itself”,“$12.57 Business Kit That Sells Itself”,MEDIUM,Downloads,El_patronship,14.71,percent,40.0,UNKNOWN,5.88,UNKNOWN,UNKNOWN,Promote now,YES,411.0,2025-07-09,other,NONE,5,
434,Mastering TikTok Shop Affiliate – The Guide to Earning Big,Mastering TikTok Shop Affiliate,HIGH,E-books,moneywithangie,19.89,percent,50.0,UNKNOWN,9.94,UNKNOWN,UNKNOWN,Promote now,YES,347.0,2025-09-11,make-money-online,NONE,5,
435,100 Million+ PLR Products Mega Bundle- Make it Yours Now!,100 Million+ PLR Products Mega Bundle- Make it Yours,LOW,Downloads,moneywithangie,31.59,percent,50.0,UNKNOWN,15.79,UNKNOWN,UNKNOWN,Promote now,YES,271.0,2025-11-26,other,NONE,5,
436,Quick to Make and High in Protein Vegan Recipes,Quick to Make and High in Protein Vegan Recipes,LOW,E-books,Monis007,11.7,percent,70.0,UNKNOWN,8.19,UNKNOWN,UNKNOWN,Promote now,YES,1192.0,2023-05-20,other,NONE,5,
437,⚡30 Day Gentle Parenting Guide ⚡Best Seller! Digital eBook,30 Day Gentle Parenting Guide Best Seller! Digital eBook,LOW,E-books,abundant-mindset,33.79,percent,70.0,UNKNOWN,23.66,UNKNOWN,UNKNOWN,Promote now,YES,829.0,2024-05-17,other,NONE,5,
438,Build Your Character,Build Your Character,HIGH,E-books,Santttos,8.19,percent,50.0,UNKNOWN,4.09,UNKNOWN,UNKNOWN,Promote now,YES,817.0,2024-05-29,other,NONE,5,
439,Promote the Etsy Profits Playbook with Commission,the Etsy Profits Playbook with Commission,MEDIUM,E-books,moneywithangie,17.55,percent,50.0,UNKNOWN,8.77,UNKNOWN,UNKNOWN,Promote now,YES,522.0,2025-03-20,other,NONE,5,
440,Print to Profit:Your Ultimate Print on Demand Business Guide,Print to Profit:Your Ultimate Print on Demand Business Guide,LOW,E-books,moneywithangie,66.68,percent,50.0,UNKNOWN,33.34,UNKNOWN,UNKNOWN,Promote now,YES,502.0,2025-04-09,make-money-online,FINANCIAL,5,
441,Passive Income Secrets - Guide,Passive Income Secrets,HIGH,Downloads,assetslibrary,17.0,percent,20.0,UNKNOWN,3.4,UNKNOWN,UNKNOWN,Promote now,YES,368.0,2025-08-21,make-money-online,FINANCIAL|MAKE_MONEY,5,
442,Promote Keto Journey – Earn up to €20.30 per sale!,Keto Journey,HIGH,E-books,Nancy021,31.59,percent,70.0,UNKNOWN,22.11,UNKNOWN,UNKNOWN,Promote now,YES,275.0,2025-11-22,weight-loss,MAKE_MONEY,5,
443,How to start making money on Amazon FBA,How to start making money on Amazon FBA,LOW,E-books,moneywithangie,19.89,percent,50.0,UNKNOWN,9.94,UNKNOWN,UNKNOWN,Promote now,YES,173.0,2026-03-04,make-money-online,NONE,5,
444,The Definitive Guide to Raising Successful Children,The Definitive Guide to Raising Successful Children,MEDIUM,E-books,Santttos,8.19,percent,50.0,UNKNOWN,4.09,UNKNOWN,UNKNOWN,Promote now,YES,821.0,2024-05-25,other,NONE,5,
445,7 Rules for Living,7 Rules for Living,HIGH,E-books,Santttos,8.19,percent,50.0,UNKNOWN,4.09,UNKNOWN,UNKNOWN,Promote now,YES,815.0,2024-05-31,other,NONE,5,
446,Success With Shopify,Success With Shopify,HIGH,E-books,gece3509,11.7,percent,50.0,UNKNOWN,5.85,UNKNOWN,UNKNOWN,Promote now,YES,698.0,2024-09-25,other,NONE,5,
447,Tech House Track by Jay V Flyy | My Feelings (Radio Edit),My Feelings (Radio Edit),HIGH,Downloads,JayVFlyy,2.92,percent,50.0,UNKNOWN,1.46,UNKNOWN,UNKNOWN,Promote now,YES,463.0,2025-05-18,other,NONE,5,
448,Amazon Influencer Course – Become an Amazon Video Reviewer,Become an Amazon Video Reviewer,HIGH,E-books,moneywithangie,31.59,percent,50.0,UNKNOWN,15.79,UNKNOWN,UNKNOWN,Promote now,YES,348.0,2025-09-10,education-courses,NONE,5,
449,NEW: Backyard Healing Herbs PHYSICAL BOOK,Backyard Healing Herbs PHYSICAL BOOK,HIGH,Book (printed),BackyardHealingHerbs,43.29,percent,75.0,UNKNOWN,32.46,UNKNOWN,UNKNOWN,Promote now,YES,1480.0,2022-08-05,gardening,MEDICAL,5,
450,Soloplanner Recession Proof,Soloplanner Recession Proof,HIGH,Downloads,collabig,19.89,percent,50.0,UNKNOWN,9.94,UNKNOWN,UNKNOWN,Request promotion,NO,1299.0,2023-02-02,other,NONE,5,
451,The Young Millionaire,The Young Millionaire,HIGH,E-books,DanielButogwa,29.25,percent,55.0,UNKNOWN,16.09,UNKNOWN,UNKNOWN,Promote now,YES,1263.0,2023-03-10,other,NONE,5,
452,TerraCalm,TerraCalm,HIGH,Supplements - health,TerraCalm,80.72,percent,65.0,UNKNOWN,52.47,UNKNOWN,UNKNOWN,Request promotion,NO,1126.0,2023-07-25,health-supplement,SUPPLEMENT,5,
453,Harmony Within Navigating Stress with Resilience and Faith,Harmony Within Navigating Stress with Resilience and Faith,LOW,E-books,DanielButogwa,15.2,percent,55.0,UNKNOWN,8.35,UNKNOWN,UNKNOWN,Promote now,YES,1101.0,2023-08-19,mental-wellbeing,NONE,5,
454,Reducing Stress with Meditation and Mindfulness,Reducing Stress with Meditation and Mindfulness,MEDIUM,E-books,ykarabacak,4.67,percent,77.0,UNKNOWN,3.59,UNKNOWN,UNKNOWN,Promote now,YES,1009.0,2023-11-19,spirituality-manifest,MIRACLE_CLAIM,5,
455,"Become a ""Mastering Life"" Affiliate!","Become a ""Mastering Life"" Affiliate",HIGH,E-books,Khonzani,22.23,percent,40.0,UNKNOWN,8.89,UNKNOWN,UNKNOWN,Promote now,YES,900.0,2024-03-07,make-money-online,NONE,5,
